UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other
7835-1865-V-26,707831.2,3971867.7,grid,7835-1865,59,36,V,26,B,U,U,U,M,M,1.5,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-27,707832,3971867.3,grid,7835-1865,59,36,V,27,B,U,U,U,M,M,1.6,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-28,707839.7,3971869.3,grid,7835-1865,59,36,V,28,B,U,U,U,M,M,1.4,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-29,707834.4,3971863.6,grid,7835-1865,59,36,V,29,B,U,U,U,M,M,1.2,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-3,707833.9,3971862.3,grid,7835-1865,59,36,V,3,B,U,U,U,M,C,3.7,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-30,707834.8,3971865.4,grid,7835-1865,59,36,V,30,B,U,U,U,M,M,1,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-4,707835.8,3971868.8,grid,7835-1865,59,36,V,4,B,U,U,U,M,C,4.1,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-5,707837.2,3971869.8,grid,7835-1865,59,36,V,5,B,U,U,U,M,C,3.6,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-6,707836.2,3971861.8,grid,7835-1865,59,36,V,6,B,U,U,U,M,C,2.2,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-7,707838.3,3971867.2,grid,7835-1865,59,36,V,7,H,HV,U,U,M,C,2.8,Y,Strap handle,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-8,707834.3,3971862.2,grid,7835-1865,59,36,V,8,B,U,U,U,Tn,F,1.7,N,,FIN,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1865-V-9,707830,3971867.8,grid,7835-1865,59,36,V,9,R,U,SOpe?,U,Tn,F,2.1,Y,,FIN,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-1,707834.5,3971877.1,grid,7835-1875,69,36,S,1,B,U,Pith?,Pithos,M,C,9.2,Y,Two plastic impressed bands on exterior (ASP PB2c),MUT(b?),0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-2,707837.6,3971871.9,grid,7835-1875,69,36,S,2,R,U,JOpe,Jar,Tk,C,7.1,Y,Like KIP JT12A? High fired,SAT,0,0,0,10,10,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-3,707830.3,3971878.3,grid,7835-1875,69,36,S,3,Ba,U,Pith,U,Tk,C,9,Y,Highly abraded large base,SAT,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-4,707830.6,3971877.8,grid,7835-1875,69,36,S,4,B,U,JOpe,Beehive?,M,C,4.2,Y,Thick incised line on interior,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-5,707837.1,3971876.3,grid,7835-1875,69,36,S,5,H,U,U,U,M,C,6.3,Y,Round in section handle from medium sized vessel. Large angular mudstone and chert.,OUT(8),0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-6,707838.6,3971878.3,grid,7835-1875,69,36,S,6,R,U,JOpe,Jar,M,C,5.8,Y,Like KIP JT9? Slashed along top of rim,MIC,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-7,707835,3971877,grid,7835-1875,69,36,S,7,H,HH,U,U,M,M,4.5,Y,Ovoid horizontal handle from a medium to large vessel; pushed through attachment. (petrography sample ASP178),SATd,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-S-8,707834.3,3971876,grid,7835-1875,69,36,S,8,H,HV,U,U,M,C,5.8,Y,Rounded ovoid handle from medium sized vessel,CAL(a?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-V-1,707833.7,3971873.7,grid,7835-1875,69,36,V,1,B,U,U,U,Tk,C,5.2,Y,Possible abraded plastic impressed band on exterior; high fired.,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835-1875-V-10,707832.9,3971876.4,grid,7835-1875,69,36,V,10,B,U,U,U,M,C,3.5,N,,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
